actual,proposed
0.0,25.37058448791504
0.0,25.558629989624023
0.0,25.739442825317383
0.0,25.958065032958984
0.0,26.168277740478516
0.0,26.370407104492188
0.0,26.47523307800293
0.0,26.57602882385254
0.0,26.538660049438477
0.0,26.4132022857666
0.0,26.292570114135742
0.0,26.22134017944336
0.0,26.152849197387695
0.0,25.97890853881836
0.0,25.919742584228516
0.0,25.728561401367188
0.0,25.54473304748535
0.0,25.23369026184082
0.0,24.934608459472656
0.0,24.46797752380371
0.0,24.0192928314209
0.0,23.498340606689453
0.0,22.997426986694336
0.0,22.47101593017578
0.0,21.920085906982422
0.0,21.435110092163086
0.0,21.013551712036133
0.0,20.473915100097656
0.0,19.91027069091797
0.0,19.27878189086914
0.0,18.537290573120117
0.0,17.734790802001953
0.0,16.918392181396484
0.0,16.088634490966797
0.0,15.246026992797852
0.0,14.43582820892334
0.0,13.656789779663086
0.0,12.77342414855957
0.0,11.834510803222656
0.0,10.931709289550781
0.0,10.153154373168945
0.0,9.494071006774902
0.0,8.860337257385254
0.0,8.38526439666748
0.0,7.928463459014893
0.0,7.533995151519775
0.0,7.109935760498047
0.0,6.70218563079834
0.0,6.310118675231934
0.0,5.933131217956543
0.0,5.525883674621582
0.0,5.044772148132324
0.0,4.53740119934082
0.0,4.049544811248779
0.0,3.5804522037506104
0.0,3.0846378803253174
0.0,2.5183701515197754
0.0,1.9738818407058716
0.0,1.4503355026245117
0.0,0.9469255208969116
0.0,0.5524007678031921
0.0,0.1282864362001419
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.4342011511325836
0.0,1.6261016130447388
0.0,2.7721598148345947
0.0,4.976776123046875
0.0,5.993961811065674
0.0,7.016788959503174
0.0,8.000276565551758
0.0,8.901174545288086
0.0,9.722658157348633
0.0,10.378256797790527
0.0,10.919116020202637
0.0,11.483936309814453
0.0,12.027032852172852
0.0,12.638764381408691
0.0,13.271732330322266
0.0,13.790826797485352
0.0,14.245197296142578
0.0,14.592564582824707
0.0,14.881808280944824
0.0,15.070399284362793
0.0,15.206977844238281
0.0,15.24877643585205
0.0,15.244203567504883
0.0,15.195042610168457
0.0,15.103009223937988
0.0,15.059279441833496
0.0,14.927703857421875
0.0,14.756429672241211
0.0,14.636503219604492
0.0,14.476428031921387
0.0,14.27774715423584
0.0,13.997180938720703
0.0,13.727404594421387
0.0,13.378478050231934
0.0,12.908684730529785
0.0,12.322669982910156
0.0,11.669671058654785
0.0,10.997023582458496
0.0,10.260720252990723
0.0,9.507972717285156
0.0,8.739413261413574
0.0,7.955653667449951
0.0,7.112512111663818
0.0,6.122745037078857
0.0,5.081522464752197
0.0,3.9908194541931152
0.0,2.897303342819214
0.0,1.7115588188171387
0.0,0.4818926155567169
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9264821410179138
0.0,2.0099217891693115
0.0,3.0516903400421143
0.0,4.008627414703369
0.0,4.973523139953613
0.0,5.901307106018066
0.0,6.793407440185547
0.0,7.6064324378967285
0.0,9.095110893249512
0.0,9.685321807861328
0.0,10.665946960449219
0.0,11.617353439331055
0.0,12.065792083740234
0.0,12.452219009399414
0.0,12.779019355773926
0.0,13.048487663269043
0.0,13.556730270385742
0.0,13.70676326751709
0.0,13.806262016296387
0.0,13.857170104980469
0.0,13.816594123840332
0.0,13.77757740020752
0.0,13.650538444519043
0.0,13.573145866394043
0.0,13.498729705810547
0.0,13.382415771484375
0.0,13.270575523376465
0.0,13.118273735046387
0.0,12.971829414367676
0.0,12.741490364074707
0.0,12.430482864379883
0.0,12.041914939880371
0.0,11.623527526855469
0.0,11.131705284118652
0.0,10.5692720413208
0.0,9.938947677612305
0.0,9.243339538574219
0.0,8.48495864868164
0.0,7.710986137390137
0.0,5.986063003540039
0.0,5.039620399475098
0.0,4.0400567054748535
0.0,2.989410161972046
0.0,1.9344098567962646
0.0,0.8752228617668152
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.27393174171447754
0.0,1.3824692964553833
0.0,2.4931344985961914
0.0,3.6058452129364014
0.0,4.675759315490723
0.0,5.838809967041016
0.0,7.001891136169434
0.0,8.16500186920166
0.0,9.283377647399902
0.0,10.358739852905273
0.0,11.392741203308105
0.0,12.38697338104248
0.0,13.342965126037598
0.0,14.306952476501465
0.0,15.23386287689209
0.0,16.125123977661133
0.0,16.98210334777832
0.0,17.806123733520508
0.0,18.553688049316406
0.0,19.272499084472656
0.0,19.96366310119629
0.0,20.583480834960938
0.0,21.179460525512695
0.0,21.842042922973633
0.0,22.56867027282715
0.0,23.312108993530273
0.0,24.11648178100586
0.0,24.979442596435547
0.0,25.809213638305664
0.0,26.51754379272461
0.0,27.10910415649414
0.0,27.67790985107422
0.0,28.18008041381836
0.0,28.618173599243164
0.0,29.03941535949707
0.0,29.39969253540039
386.4859619140625,29.746112823486328
383.075439453125,123.56349182128906
383.075439453125,123.8390121459961
386.4859313964844,124.10393524169922
389.89642333984375,124.40343475341797
386.4859313964844,124.73617553710938
383.075439453125,125.01136016845703
372.8439636230469,125.23119354248047
355.79180908203125,125.30828094482422
355.79180908203125,125.1585922241211
325.0979919433594,124.79084777832031
311.4560241699219,124.25819396972656
297.8143310546875,123.56697082519531
294.40386962890625,122.72328186035156
294.40386962890625,121.8672866821289
287.5828857421875,120.95468139648438
280.7621765136719,119.98765563964844
253.4785614013672,118.87876892089844
246.65757751464844,117.63347625732422
236.42640686035156,116.3465576171875
236.42640686035156,114.97484588623047
222.78443908691406,113.47684478759766
215.9637451171875,111.94692993164062
188.6801300048828,110.29680633544922
0.0,108.53109741210938
0.0,106.69900512695312
0.0,104.84786224365234
0.0,102.88885498046875
0.0,100.78138732910156
0.0,98.575927734375
497.1041259765625,96.27622985839844
483.46246337890625,224.74217224121094
469.8207702636719,222.26475524902344
456.1788024902344,219.70358276367188
439.1266784667969,217.01708984375
422.07452392578125,214.2101287841797
411.8430480957031,211.37681579589844
401.6118469238281,208.51820373535156
387.96990966796875,205.59048461914062
374.3282470703125,202.5963134765625
360.68658447265625,199.5382537841797
347.04461669921875,196.4187469482422
329.9924621582031,193.19541931152344
309.5298156738281,189.82748413085938
295.88787841796875,186.4100341796875
282.2462158203125,182.94497680664062
268.60455322265625,179.43414306640625
251.55238342285156,175.8345184326172
234.4999542236328,172.14952087402344
217.4477996826172,168.3824462890625
196.98516845703125,164.49168395996094
0.0,160.4819793701172
0.0,156.35792541503906
0.0,152.16867065429688
0.0,147.91673278808594
469.27899169921875,263.80389404296875
431.7641906738281,259.3246154785156
418.1225280761719,254.8385467529297
407.89105224609375,250.3907470703125
397.6597595214844,245.97972106933594
387.4284362792969,241.60406494140625
380.6074523925781,237.3071746826172
366.9657897949219,228.85162353515625
336.2718200683594,224.46328735351562
319.2195129394531,215.74746704101562
285.1150817871094,211.1916961669922
271.4732971191406,206.63209533691406
251.0106658935547,201.9792938232422
230.5480194091797,197.2368621826172
210.08538818359375,192.4082489013672
189.6227569580078,187.4967803955078
0.0,182.50564575195312
0.0,177.48265075683594
0.0,172.4738006591797
0.0,167.38902282714844
0.0,162.27598571777344
0.0,157.13580322265625
0.0,152.01426696777344
0.0,146.95542907714844
0.0,141.9568634033203
0.0,136.92672729492188
0.0,131.91102600097656
0.0,126.90917205810547
0.0,121.96540832519531
0.0,117.12226867675781
0.0,112.33110809326172
0.0,107.58993530273438
309.53497314453125,102.94159698486328
302.7139892578125,217.36997985839844
295.8931579589844,212.89328002929688
289.07232666015625,208.4992218017578
289.07232666015625,204.274169921875
289.07232666015625,200.2116241455078
285.66180419921875,196.2605743408203
285.66180419921875,192.4614715576172
278.84100341796875,188.71897888183594
272.02001953125,185.0308837890625
268.6095275878906,181.43988037109375
265.1991882324219,177.94224548339844
254.96786499023438,174.44482421875
244.73655700683594,170.94764709472656
237.91558837890625,167.49545288085938
231.09475708007812,164.08648681640625
227.68426513671875,160.76388549804688
224.27392578125,157.52432250976562
220.86343383789062,154.36459350585938
214.04246520996094,151.23684692382812
200.40081787109375,148.0503692626953
196.9903106689453,144.94166564941406
0.0,141.95254516601562
0.0,138.80979919433594
0.0,135.74317932128906
0.0,132.70497131347656
0.0,129.73886108398438
0.0,126.84205627441406
0.0,123.9223861694336
0.0,121.02548217773438
489.8236083984375,118.105712890625
483.0027770996094,237.2530517578125
472.77130126953125,234.33319091796875
469.3609619140625,231.48086547851562
459.129638671875,228.6039581298828
455.71917724609375,225.79293823242188
452.30865478515625,223.04527282714844
445.4878234863281,220.31375122070312
435.25653076171875,217.55300903320312
428.4356994628906,214.80892944335938
418.2042541503906,212.0360870361328
411.3834228515625,209.28038024902344
404.56256103515625,206.54112243652344
397.7416076660156,203.8177032470703
390.9207763671875,201.1094970703125
380.6894836425781,198.3711700439453
373.86865234375,195.64865112304688
363.6371765136719,192.8965301513672
356.81634521484375,190.16075134277344
349.99554443359375,187.44065856933594
343.174560546875,184.7356719970703
339.76422119140625,182.08995056152344
336.3537292480469,179.501220703125
329.53289794921875,176.92254638671875
322.7119445800781,174.353515625
315.89111328125,171.79376220703125
305.6597900390625,169.19818115234375
298.83880615234375,166.61289978027344
288.6075134277344,163.99276733398438
278.3761901855469,161.339111328125
268.1448974609375,158.6532440185547
257.91357421875,155.93638610839844
251.09275817871094,153.2344970703125
240.8614501953125,150.50222778320312
234.0404815673828,147.78553771972656
593.9955444335938,145.12855529785156
587.174560546875,266.4853210449219
580.3536987304688,263.8531799316406
570.1224365234375,258.62530517578125
553.0701293945312,256.02691650390625
546.249267578125,253.3494110107422
539.428466796875,250.77487182617188
529.197021484375,248.2098388671875
512.1448974609375,245.38534545898438
491.6822814941406,242.40090942382812
467.8091735839844,239.21792602539062
450.75701904296875,235.9335479736328
437.115234375,232.59645080566406
416.6526184082031,229.11911010742188
396.1900329589844,225.7755126953125
372.3169250488281,221.97860717773438
355.2646484375,218.10391235351562
341.62298583984375,214.19920349121094
331.3916931152344,210.3103790283203
314.33941650390625,206.34732055664062
304.10809326171875,202.5366668701172
290.46630859375,198.5592498779297
273.4141845703125,194.51100158691406
259.77239990234375,190.61843872070312
246.1306915283203,186.69654846191406
232.48890686035156,182.74644470214844
222.25759887695312,178.6349334716797
208.61581420898438,174.50250244140625
198.38450622558594,170.39471435546875
191.56369018554688,166.35540771484375
